ID,Age,Weight (lbs),Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Average Temperature (F),Healthy,Breed_Beagle,Breed_Boxer,Breed_Bulldog,Breed_Chihuahua,Breed_Dachshund,Breed_Doberman,Breed_German Shepherd,Breed_Golden Retriever,Breed_Great Dane,Breed_Labrador Retriever,Breed_Poodle,Breed_Rottweiler,Breed_Siberian Husky,Breed_Yorkshire Terrier,Breed Size_Medium,Breed Size_Small,Sex_Male,Spay/Neuter Status_Spayed,Daily Activity Level_Low,Daily Activity Level_Moderate,Daily Activity Level_Very Active,Diet_Home cooked,Diet_Special diet,Diet_Wet food,Food Brand_Hill's Science,Food Brand_Iams,Food Brand_Nutro,Food Brand_Pedigree,Food Brand_Purina,Food Brand_Royal Canin,Food Brand_Special,Food Brand_Wellness,Other Pets in Household_Yes,Medications_Yes,Seizures_Yes,Owner Activity Level_Low,Owner Activity Level_Moderate,Owner Activity Level_Very Active
8648,6.0,1.0764600807764775,5.0,9.0,0.0,0.0,64.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
8649,13.0,2.3025431675791017,1.0,12.0,2.0,0.0,61.0,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
8650,3.0,0.12283990215221427,1.0,11.0,2.0,1.0,65.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8651,1.0,0.0,2.0,12.0,0.0,0.0,81.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False
8652,5.0,0.5996499914643459,3.0,11.0,0.0,0.0,64.0,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True
8653,9.0,0.8039971725981166,5.0,12.0,1.0,0.0,53.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8654,6.0,0.05472417510762403,1.0,12.0,1.0,0.0,30.0,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False
8655,13.0,0.2590713562413947,0.0,12.0,1.0,0.0,61.0,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8656,13.0,0.0,4.0,12.0,3.0,1.0,52.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
8657,2.0,0.05472417510762403,1.0,12.0,3.0,0.0,55.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
8658,1.0,0.0,4.0,10.0,2.0,0.0,64.0,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8659,10.0,0.3953028103305752,3.0,12.0,0.0,0.0,70.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8660,4.0,0.0,2.0,11.0,1.0,0.0,81.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
8661,3.0,0.0,2.0,12.0,0.0,0.0,64.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8662,12.0,0.0,5.0,9.0,2.0,1.0,36.0,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
8663,3.0,0.4634185373751654,2.0,12.0,1.0,0.0,73.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8664,9.0,0.0,1.0,11.0,1.0,0.0,64.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8665,12.0,0.05472417510762403,3.0,8.0,0.0,1.0,76.0,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False
8666,3.0,0.05472417510762403,5.0,10.0,1.0,0.0,74.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8667,9.0,1.0083443537318872,4.0,10.0,2.0,1.0,67.0,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
8668,10.0,0.2590713562413947,4.0,10.0,1.0,2.0,64.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
8669,13.0,0.0,4.0,14.0,2.0,2.0,65.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8670,5.0,0.0,2.0,11.0,2.0,2.0,58.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False
8671,10.0,2.0300802594007408,4.0,12.0,2.0,2.0,73.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8672,7.0,2.370658894623692,4.0,12.0,2.0,1.0,63.0,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8673,7.0,1.212691534865658,4.0,12.0,2.0,3.0,74.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
8674,6.0,0.0,1.0,10.0,0.0,0.0,90.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
8675,9.0,0.7358814455535264,2.0,11.0,1.0,0.0,95.0,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8676,6.0,0.0,1.0,10.0,2.0,0.0,56.0,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8677,8.0,0.0,3.0,11.0,1.0,0.0,58.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8678,7.0,0.0,4.0,10.0,2.0,1.0,88.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8679,12.0,0.0,5.0,13.0,2.0,0.0,75.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8680,10.0,1.485154443044019,3.0,11.0,1.0,1.0,82.0,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
8681,2.0,1.1445758078210677,5.0,12.0,1.0,0.0,90.0,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
8682,1.0,0.0,3.0,10.0,2.0,0.0,47.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True
8683,11.0,0.5996499914643459,4.0,11.0,2.0,1.0,87.0,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True
8684,2.0,0.2590713562413947,4.0,11.0,2.0,0.0,74.0,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8685,1.0,0.8721128996427069,2.0,13.0,1.0,0.0,61.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8686,4.0,0.0,3.0,12.0,3.0,2.0,61.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8687,7.0,0.05472417510762403,2.0,11.0,1.0,0.0,70.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
8688,2.0,0.0,0.0,12.0,3.0,1.0,41.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
8689,9.0,0.0,2.0,12.0,1.0,0.0,60.0,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8690,11.0,0.0,2.0,9.0,2.0,2.0,30.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8691,10.0,0.0,1.0,12.0,1.0,1.0,69.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8692,3.0,1.4170387159994287,5.0,13.0,3.0,0.0,85.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8693,4.0,0.0,4.0,14.0,3.0,0.0,50.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
8694,7.0,1.4170387159994287,2.0,11.0,3.0,0.0,85.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
8695,13.0,0.12283990215221427,2.0,11.0,1.0,0.0,64.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
8696,7.0,0.0,3.0,13.0,1.0,1.0,84.0,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
8697,7.0,0.0,2.0,10.0,0.0,1.0,49.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
8698,8.0,0.0,2.0,12.0,3.0,0.0,65.0,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
8699,1.0,1.6213858971331994,2.0,11.0,1.0,2.0,97.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
8700,1.0,0.0,3.0,11.0,1.0,0.0,65.0,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8701,4.0,2.2344274405345117,4.0,12.0,1.0,0.0,54.0,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8702,3.0,0.8039971725981166,3.0,8.0,3.0,0.0,100.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8703,6.0,0.0,2.0,13.0,2.0,1.0,32.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
8704,1.0,0.05472417510762403,3.0,10.0,1.0,1.0,56.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8705,11.0,0.8039971725981166,3.0,13.0,2.0,1.0,43.0,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8706,2.0,0.4634185373751654,0.0,14.0,2.0,1.0,93.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8707,12.0,0.8039971725981166,4.0,13.0,3.0,0.0,55.0,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8708,4.0,1.3489229889548384,3.0,12.0,1.0,0.0,61.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
8709,7.0,0.0,2.0,9.0,0.0,0.0,70.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
8710,5.0,0.3953028103305752,4.0,9.0,2.0,0.0,62.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8711,6.0,0.5996499914643459,3.0,9.0,3.0,0.0,72.0,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8712,7.0,0.3953028103305752,2.0,12.0,2.0,0.0,78.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
8713,7.0,1.212691534865658,2.0,9.0,2.0,0.0,45.0,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
8714,4.0,1.0083443537318872,5.0,10.0,1.0,0.0,53.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8715,6.0,0.0,2.0,10.0,2.0,0.0,68.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True
8716,4.0,0.0,4.0,13.0,1.0,0.0,90.0,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
8717,1.0,0.0,4.0,11.0,1.0,1.0,64.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8718,11.0,0.0,0.0,13.0,2.0,1.0,81.0,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
8719,12.0,0.8721128996427069,0.0,10.0,3.0,0.0,82.0,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8720,8.0,0.0,3.0,13.0,1.0,0.0,52.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
8721,2.0,0.0,2.0,12.0,1.0,0.0,74.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8722,3.0,0.05472417510762403,4.0,10.0,3.0,1.0,51.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8723,8.0,0.0,3.0,11.0,4.0,1.0,57.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8724,11.0,0.0,2.0,13.0,3.0,0.0,97.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8725,8.0,0.0,0.0,12.0,2.0,0.0,49.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8726,9.0,0.0,3.0,11.0,3.0,1.0,68.0,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
8727,13.0,1.212691534865658,3.0,11.0,1.0,0.0,73.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
8728,13.0,0.0,2.0,12.0,1.0,1.0,77.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8729,6.0,1.0083443537318872,4.0,11.0,2.0,0.0,51.0,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8730,2.0,0.0,1.0,13.0,1.0,1.0,78.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8731,9.0,0.0,5.0,11.0,1.0,1.0,40.0,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8732,3.0,0.0,2.0,11.0,1.0,0.0,74.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8733,2.0,0.0,2.0,11.0,3.0,1.0,47.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8734,12.0,0.0,4.0,11.0,3.0,0.0,99.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
8735,12.0,0.8039971725981166,0.0,9.0,2.0,0.0,63.0,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
8736,13.0,0.0,2.0,12.0,2.0,2.0,64.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8737,10.0,0.4634185373751654,1.0,12.0,1.0,0.0,78.0,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8738,5.0,0.0,0.0,9.0,0.0,2.0,70.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8739,13.0,0.7358814455535264,3.0,12.0,2.0,1.0,68.0,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8740,7.0,0.0,2.0,10.0,3.0,0.0,67.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8741,8.0,0.12283990215221427,1.0,9.0,1.0,2.0,51.0,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8742,4.0,0.0,1.0,11.0,1.0,0.0,64.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
8743,6.0,0.0,2.0,11.0,2.0,0.0,55.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8744,4.0,0.0,5.0,12.0,1.0,0.0,57.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8745,12.0,0.32718708328598495,3.0,11.0,3.0,1.0,57.0,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8746,10.0,0.32718708328598495,1.0,12.0,2.0,0.0,31.0,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
8747,8.0,1.6895016241777896,3.0,12.0,1.0,0.0,62.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8748,9.0,0.0,3.0,11.0,1.0,1.0,77.0,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8749,11.0,0.0,2.0,10.0,1.0,0.0,61.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8750,8.0,0.0,4.0,10.0,1.0,0.0,59.0,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
8751,4.0,0.2590713562413947,2.0,10.0,0.0,0.0,76.0,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
8752,11.0,0.0,7.0,8.0,4.0,2.0,66.0,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8753,7.0,0.8039971725981166,3.0,14.0,0.0,0.0,67.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8754,7.0,0.0,2.0,10.0,2.0,1.0,59.0,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
8755,9.0,0.0,4.0,11.0,1.0,0.0,78.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
8756,8.0,0.1909556291968045,6.0,12.0,3.0,0.0,64.0,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
8757,9.0,0.0,4.0,11.0,0.0,0.0,47.0,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
8758,3.0,1.1445758078210677,3.0,11.0,1.0,1.0,84.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8759,6.0,0.4634185373751654,3.0,12.0,2.0,1.0,74.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
8760,8.0,0.8721128996427069,1.0,12.0,0.0,0.0,62.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8761,9.0,0.8039971725981166,4.0,9.0,1.0,0.0,53.0,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
8762,13.0,0.0,2.0,11.0,1.0,1.0,65.0,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
8763,13.0,0.5996499914643459,1.0,11.0,0.0,1.0,64.0,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8764,6.0,0.1909556291968045,4.0,13.0,1.0,2.0,58.0,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8765,10.0,0.0,1.0,13.0,3.0,0.0,58.0,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
8766,2.0,0.0,2.0,12.0,2.0,0.0,92.0,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
